,ID,Model,ModelParameters,TransformationParameters,TransformationRuntime,FitRuntime,PredictRuntime,TotalRuntime,Ensemble,Exceptions,Runs,Generation,ValidationRound,smape,mae,rmse,made,mage,mle,imle,spl,containment,contour,maxe,oda,mqae,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,mle_weighted,imle_weighted,spl_weighted,containment_weighted,contour_weighted,maxe_weighted,oda_weighted,mqae_weighted,TotalRuntimeSeconds,Score
0,6b137e857d04f132f0863f4bde46ae84,ARIMA,"{""p"": 7, ""d"": 1, ""q"": 4, ""regression_type"": null}","{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3.5, ""fillna"": null}}}",0 days 00:00:00.005289,0 days 00:00:00.000031,0 days 00:00:36.065461,0 days 00:00:36.075329,0,,1,0,0,38.68913055707675,6.840335523245145,8.758851298278858,3.772889373805086,6.840335523245145,6.357722203867918,2.2799375339138495,1.5639700120591675,0.4,0.6,15.971005737177284,0.6,4.557667969762109,38.68913055707675,6.840335523245145,8.758851298278858,3.772889373805086,6.840335523245145,6.357722203867918,2.2799375339138495,1.5639700120591675,0.4,0.6,15.971005737177284,0.6,4.557667969762109,37,236.77127455289758
1,c04ba9522e134c1ed7ca838649a643cc,ARIMA,"{""p"": 7, ""d"": 0, ""q"": 1, ""regression_type"": null}","{""fillna"": ""ffill_mean_biased"", ""transformations"": {""0"": ""bkfilter""}, ""transformation_params"": {""0"": {}}}",0 days 00:00:00.187759,0 days 00:00:00.000032,0 days 00:00:04.171767,0 days 00:00:04.362990,0,,1,0,0,41.62160349380402,7.196603761689336,9.133854439319306,3.707607165001166,7.196603761689336,6.825731305044964,2.2334901802858647,1.584662883054992,0.6,0.6,16.528466070688417,0.6,4.863638184439566,41.62160349380402,7.196603761689336,9.133854439319306,3.707607165001166,7.196603761689336,6.825731305044964,2.2334901802858647,1.584662883054992,0.6,0.6,16.528466070688417,0.6,4.863638184439566,5,246.29873266388765
2,b0fdd8ea69401b6884fcd9bae68818dd,ARIMA,"{""p"": 12, ""d"": 1, ""q"": 7, ""regression_type"": ""Holiday""}","{""fillna"": ""mean"", ""transformations"": {""0"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}}}",0 days 00:00:00.005209,0 days 00:00:01.953035,0 days 00:02:37.463252,0 days 00:02:39.424983,0,,1,0,0,38.5554109162372,6.829354313717159,8.81419602958068,3.7848597912325186,6.829354313717159,6.371528561697856,2.242372356300737,1.5438272566597397,0.6,0.6,16.173276714593285,0.6,4.493373713498128,38.5554109162372,6.829354313717159,8.81419602958068,3.7848597912325186,6.829354313717159,6.371528561697856,2.242372356300737,1.5438272566597397,0.6,0.6,16.173276714593285,0.6,4.493373713498128,160,236.69466873856865
3,5e75ed52611fa9266c855f5876eb8720,AverageValueNaive,"{""method"": ""Mean"", ""window"": null}","{""fillna"": ""fake_date"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""SinTrend""}, ""transformation_params"": {""0"": {}, ""1"": {}}}",0 days 00:00:00.021013,0 days 00:00:00.000361,0 days 00:00:00.000817,0 days 00:00:00.025770,0,,1,0,0,32.039740001843604,5.891028433437526,7.532579916774695,3.8669240073482722,5.891028433437526,4.968528819086984,2.578571321870928,1.3535891838435892,0.6,0.6,13.961449056998909,0.6,3.873423277547181,32.039740001843604,5.891028433437526,7.532579916774695,3.8669240073482722,5.891028433437526,4.968528819086984,2.578571321870928,1.3535891838435892,0.6,0.6,13.961449056998909,0.6,3.873423277547181,1,206.46276737218923
4,32c21e08eec3d98d9158c35dfb4410ba,AverageValueNaive,"{""method"": ""Mean"", ""window"": null}","{""fillna"": ""mean"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""QuantileTransformer"", ""2"": ""DifferencedTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""output_distribution"": ""uniform"", ""n_quantiles"": 1000}, ""2"": {}}}",0 days 00:00:00.014560,0 days 00:00:00.000388,0 days 00:00:00.000798,0 days 00:00:00.019254,0,,1,0,0,32.87213642312688,6.0,7.155417527999327,3.9032258064516125,6.0,4.486163359768662,3.2861633597686626,1.6898327245168467,0.6,0.6,13.0,0.0,4.25,32.87213642312688,6.0,7.155417527999327,3.9032258064516125,6.0,4.486163359768662,3.2861633597686626,1.6898327245168467,0.6,0.6,13.0,0.0,4.25,1,217.31607032265634
5,d8bd60351c03557d2b76a1f72be762ff,AverageValueNaive,"{""method"": ""Mean"", ""window"": null}","{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""Round"", ""2"": ""Detrend""}, ""transformation_params"": {""0"": {""lag_1"": 7, ""method"": ""Mean""}, ""1"": {""model"": ""middle"", ""decimals"": 2, ""on_transform"": true, ""on_inverse"": false}, ""2"": {""model"": ""GLS""}}}",0 days 00:00:00.009766,0 days 00:00:00.000385,0 days 00:00:00.000813,0 days 00:00:00.014467,0,,1,0,0,78.130667150147,10.984814454983466,13.056677613658906,3.7445361603963834,10.984814454983466,10.984814454983466,2.304500999070944,2.5458297971073383,0.4,0.8,22.733273465218275,0.6,8.047699702424763,78.130667150147,10.984814454983466,13.056677613658906,3.7445361603963834,10.984814454983466,10.984814454983466,2.304500999070944,2.5458297971073383,0.4,0.8,22.733273465218275,0.6,8.047699702424763,1,379.01812466846457
6,3c205c901c969cb3f2380ccc43f7a36f,DatepartRegression,"{""regression_model"": {""model"": ""DecisionTree"", ""model_params"": {""max_depth"": 3, ""min_samples_split"": 2}}, ""datepart_method"": ""recurring"", ""polynomial_degree"": null, ""regression_type"": null}","{""fillna"": ""mean"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""QuantileTransformer"", ""2"": ""DifferencedTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""output_distribution"": ""uniform"", ""n_quantiles"": 1000}, ""2"": {}}}",0 days 00:00:00.013461,0 days 00:00:00,0 days 00:00:00.011279,0 days 00:00:00.034675,0,,1,0,0,32.59756684603475,5.968531855955705,7.478224601281224,3.9518613171298553,5.968531855955705,4.679601468253588,2.9286831134982605,1.7040262729039435,0.6,0.6,13.842659279778527,0.4,4.0,32.59756684603475,5.968531855955705,7.478224601281224,3.9518613171298553,5.968531855955705,4.679601468253588,2.9286831134982605,1.7040262729039435,0.6,0.6,13.842659279778527,0.4,4.0,1,218.66459423073195
7,68a0c53e76c612a8e64a8b9057930f33,DatepartRegression,"{""regression_model"": {""model"": ""SVM"", ""model_params"": {}}, ""datepart_method"": ""recurring"", ""polynomial_degree"": null, ""regression_type"": null}","{""fillna"": ""zero"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""RollingMeanTransformer"", ""2"": ""Detrend"", ""3"": ""QuantileTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3.5, ""fillna"": null}, ""1"": {""fixed"": true, ""window"": 10}, ""2"": {""model"": ""Linear""}, ""3"": {""output_distribution"": ""uniform"", ""n_quantiles"": 1000}}}",0 days 00:00:00.018318,0 days 00:00:00,0 days 00:00:00.011516,0 days 00:00:00.237137,0,,1,0,0,86.3927998844901,11.686391454895036,13.663113869534689,3.8117614322863775,11.686391454895036,11.686391454895036,2.384823722697864,2.764745222877897,0.2,0.6,23.60468443666822,0.6,8.70681820945174,86.3927998844901,11.686391454895036,13.663113869534689,3.8117614322863775,11.686391454895036,11.686391454895036,2.384823722697864,2.764745222877897,0.2,0.6,23.60468443666822,0.6,8.70681820945174,1,409.05994444764826
8,4219bb5749b128f564998d3c72bd701b,DatepartRegression,"{""regression_model"": {""model"": ""MLP"", ""model_params"": {""hidden_layer_sizes"": [25, 15, 25], ""max_iter"": 1000, ""activation"": ""tanh"", ""solver"": ""lbfgs"", ""early_stopping"": false, ""learning_rate_init"": 0.001}}, ""datepart_method"": ""recurring"", ""polynomial_degree"": null, ""regression_type"": null}","{""fillna"": ""mean"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""QuantileTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""output_distribution"": ""uniform"", ""n_quantiles"": 1000}}}",0 days 00:00:00.014185,0 days 00:00:00,0 days 00:00:00.020016,0 days 00:00:08.072681,0,,1,0,0,53.62401039820395,8.6,11.090536506409418,3.619354838709677,8.6,8.6,1.9417862916147661,1.6259617567749114,0.6,0.6,20.0,0.6,5.75,53.62401039820395,8.6,11.090536506409418,3.619354838709677,8.6,8.6,1.9417862916147661,1.6259617567749114,0.6,0.6,20.0,0.6,5.75,9,286.5412616089296
9,b9a823c8b2b1d31736e88b14501e5923,DatepartRegression,"{""regression_model"": {""model"": ""KerasRNN"", ""model_params"": {""kernel_initializer"": ""glorot_uniform"", ""epochs"": 50, ""batch_size"": 32, ""optimizer"": ""adam"", ""loss"": ""Huber"", ""hidden_layer_sizes"": [32, 32, 32], ""rnn_type"": ""GRU""}}, ""datepart_method"": ""recurring"", ""polynomial_degree"": null, ""regression_type"": null}","{""fillna"": ""mean"", ""transformations"": {""0"": ""Round"", ""1"": ""QuantileTransformer"", ""2"": ""QuantileTransformer"", ""3"": ""QuantileTransformer"", ""4"": ""PowerTransformer""}, ""transformation_params"": {""0"": {""model"": ""middle"", ""decimals"": 1, ""on_transform"": true, ""on_inverse"": false}, ""1"": {""output_distribution"": ""uniform"", ""n_quantiles"": 1000}, ""2"": {""output_distribution"": ""uniform"", ""n_quantiles"": 20}, ""3"": {""output_distribution"": ""normal"", ""n_quantiles"": 1000}, ""4"": {}}}",0 days 00:00:00.044999,0 days 00:00:00,0 days 00:00:00.869118,0 days 00:01:47.996026,0,,1,0,0,46.40371823298652,7.8,10.44030650891055,3.4064516129032256,7.8,7.8,1.72104081374779,1.667741935483871,0.6,0.6,19.0,0.6,5.0,46.40371823298652,7.8,10.44030650891055,3.4064516129032256,7.8,7.8,1.72104081374779,1.667741935483871,0.6,0.6,19.0,0.6,5.0,108,266.6484320424899
