,ID,Model,ModelParameters,TransformationParameters,TransformationRuntime,FitRuntime,PredictRuntime,TotalRuntime,Ensemble,Exceptions,Runs,Generation,ValidationRound,smape,mae,rmse,made,mage,mle,imle,spl,containment,contour,maxe,oda,mqae,smape_weighted,mae_weighted,rmse_weighted,made_weighted,mage_weighted,mle_weighted,imle_weighted,spl_weighted,containment_weighted,contour_weighted,maxe_weighted,oda_weighted,mqae_weighted,TotalRuntimeSeconds,Score
0,6b137e857d04f132f0863f4bde46ae84,ARIMA,"{""p"": 7, ""d"": 1, ""q"": 4, ""regression_type"": null}","{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3.5, ""fillna"": null}}}",0 days 00:00:00.005413,0 days 00:00:00.000031,0 days 00:00:54.000072,0 days 00:00:54.009084,0,,1,0,0,6.992056754038629,6.360659453367998,7.262596150014673,0.6376533850494425,6.360659453367998,6.0518107515500335,2.1688360274704355,0.46048669765260347,0.8,0.8,11.460077900112367,0.6,5.085804841681906,6.992056754038629,6.360659453367998,7.262596150014673,0.6376533850494425,6.360659453367998,6.0518107515500335,2.1688360274704355,0.46048669765260347,0.8,0.8,11.460077900112367,0.6,5.085804841681906,55,112.4951175948639
1,c04ba9522e134c1ed7ca838649a643cc,ARIMA,"{""p"": 7, ""d"": 0, ""q"": 1, ""regression_type"": null}","{""fillna"": ""ffill_mean_biased"", ""transformations"": {""0"": ""bkfilter""}, ""transformation_params"": {""0"": {}}}",0 days 00:00:00.005189,0 days 00:00:00.000032,0 days 00:00:10.835924,0 days 00:00:10.844577,0,,1,0,0,11.382280329337414,10.103906996540948,11.551413556808585,0.830414575024636,10.103906996540948,10.103906996540948,2.232158721212424,0.6170129840463882,0.8,0.8,18.247664258884413,0.6,8.067967680955082,11.382280329337414,10.103906996540948,11.551413556808585,0.830414575024636,10.103906996540948,10.103906996540948,2.232158721212424,0.6170129840463882,0.8,0.8,18.247664258884413,0.6,8.067967680955082,11,163.81021504107005
2,b0fdd8ea69401b6884fcd9bae68818dd,ARIMA,"{""p"": 12, ""d"": 1, ""q"": 7, ""regression_type"": ""Holiday""}","{""fillna"": ""mean"", ""transformations"": {""0"": ""ClipOutliers""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}}}",0 days 00:00:00.006627,0 days 00:00:02.052551,0 days 00:15:34.542801,0 days 00:15:36.608067,0,,1,0,0,6.9073286665382,6.295534971689631,7.230601698362068,0.6583587695895989,6.295534971689631,5.817485103849632,2.308437043240529,0.4572848251158484,0.8,0.8,11.682752726513954,0.6,4.94873053298355,6.9073286665382,6.295534971689631,7.230601698362068,0.6583587695895989,6.295534971689631,5.817485103849632,2.308437043240529,0.4572848251158484,0.8,0.8,11.682752726513954,0.6,4.94873053298355,937,117.02483813362026
3,5e75ed52611fa9266c855f5876eb8720,AverageValueNaive,"{""method"": ""Mean"", ""window"": null}","{""fillna"": ""fake_date"", ""transformations"": {""0"": ""DifferencedTransformer"", ""1"": ""SinTrend""}, ""transformation_params"": {""0"": {}, ""1"": {}}}",0 days 00:00:00.048189,0 days 00:00:00.000699,0 days 00:00:00.001455,0 days 00:00:00.057295,0,,1,0,0,4.581829726262321,4.289953626445748,5.762151386553187,0.6176007889827028,4.289953626445748,3.9838216681793783,1.7263715637382435,0.5736204545378583,0.8,0.8,11.469469837449907,0.6,2.4950745736947084,4.581829726262321,4.289953626445748,5.762151386553187,0.6176007889827028,4.289953626445748,3.9838216681793783,1.7263715637382435,0.5736204545378583,0.8,0.8,11.469469837449907,0.6,2.4950745736947084,1,94.0143266327176
4,32c21e08eec3d98d9158c35dfb4410ba,AverageValueNaive,"{""method"": ""Mean"", ""window"": null}","{""fillna"": ""mean"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""QuantileTransformer"", ""2"": ""DifferencedTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""output_distribution"": ""uniform"", ""n_quantiles"": 1000}, ""2"": {}}}",0 days 00:00:00.015359,0 days 00:00:00.000406,0 days 00:00:00.000817,0 days 00:00:00.020762,0,,1,0,0,9.679241561660222,8.8,10.353743284435827,0.8901579586877278,8.8,3.6334075753824435,7.218208490671662,0.704073772163677,1.0,0.8,17.0,0.0,6.75,9.679241561660222,8.8,10.353743284435827,0.8901579586877278,8.8,3.6334075753824435,7.218208490671662,0.704073772163677,1.0,0.8,17.0,0.0,6.75,1,151.70379629874358
5,d8bd60351c03557d2b76a1f72be762ff,AverageValueNaive,"{""method"": ""Mean"", ""window"": null}","{""fillna"": ""rolling_mean_24"", ""transformations"": {""0"": ""SeasonalDifference"", ""1"": ""Round"", ""2"": ""Detrend""}, ""transformation_params"": {""0"": {""lag_1"": 7, ""method"": ""Mean""}, ""1"": {""model"": ""middle"", ""decimals"": 2, ""on_transform"": true, ""on_inverse"": false}, ""2"": {""model"": ""GLS""}}}",0 days 00:00:00.009072,0 days 00:00:00.000408,0 days 00:00:00.000848,0 days 00:00:00.014146,0,,1,0,0,66.34074892764656,45.45278164715811,46.39637675668283,2.079518249229565,45.45278164715811,45.45278164715811,3.818107119749304,1.6850778295468751,0.2,0.4,59.63440971028753,0.6,41.90737463137577,66.34074892764656,45.45278164715811,46.39637675668283,2.079518249229565,45.45278164715811,45.45278164715811,3.818107119749304,1.6850778295468751,0.2,0.4,59.63440971028753,0.6,41.90737463137577,1,701.3062027208057
6,3c205c901c969cb3f2380ccc43f7a36f,DatepartRegression,"{""regression_model"": {""model"": ""DecisionTree"", ""model_params"": {""max_depth"": 3, ""min_samples_split"": 2}}, ""datepart_method"": ""recurring"", ""polynomial_degree"": null, ""regression_type"": null}","{""fillna"": ""mean"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""QuantileTransformer"", ""2"": ""DifferencedTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""output_distribution"": ""uniform"", ""n_quantiles"": 1000}, ""2"": {}}}",0 days 00:00:00.015310,0 days 00:00:00,0 days 00:00:00.011485,0 days 00:00:00.049115,0,,1,0,0,4.8895566651878,4.5403291628832365,5.398493120854127,0.41869401488563884,4.5403291628832365,4.5403291628832365,1.4792519044218593,0.8105505419707013,1.0,1.0,8.701645814416182,0.8,3.5,4.8895566651878,4.5403291628832365,5.398493120854127,0.41869401488563884,4.5403291628832365,4.5403291628832365,1.4792519044218593,0.8105505419707013,1.0,1.0,8.701645814416182,0.8,3.5,1,101.21810596571939
7,68a0c53e76c612a8e64a8b9057930f33,DatepartRegression,"{""regression_model"": {""model"": ""SVM"", ""model_params"": {}}, ""datepart_method"": ""recurring"", ""polynomial_degree"": null, ""regression_type"": null}","{""fillna"": ""zero"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""RollingMeanTransformer"", ""2"": ""Detrend"", ""3"": ""QuantileTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3.5, ""fillna"": null}, ""1"": {""fixed"": true, ""window"": 10}, ""2"": {""model"": ""Linear""}, ""3"": {""output_distribution"": ""uniform"", ""n_quantiles"": 1000}}}",0 days 00:00:00.019198,0 days 00:00:00,0 days 00:00:00.012537,0 days 00:00:00.948834,0,,1,0,0,12.595955007304227,11.17599217731511,13.920040108257119,1.3251265394988696,11.17599217731511,10.552781231173617,2.853979103272038,0.7451115222764673,1.0,0.0,25.09529244289328,0.6,7.696167110920566,12.595955007304227,11.17599217731511,13.920040108257119,1.3251265394988696,11.17599217731511,10.552781231173617,2.853979103272038,0.7451115222764673,1.0,0.0,25.09529244289328,0.6,7.696167110920566,1,197.7138591465855
8,4219bb5749b128f564998d3c72bd701b,DatepartRegression,"{""regression_model"": {""model"": ""MLP"", ""model_params"": {""hidden_layer_sizes"": [25, 15, 25], ""max_iter"": 1000, ""activation"": ""tanh"", ""solver"": ""lbfgs"", ""early_stopping"": false, ""learning_rate_init"": 0.001}}, ""datepart_method"": ""recurring"", ""polynomial_degree"": null, ""regression_type"": null}","{""fillna"": ""mean"", ""transformations"": {""0"": ""ClipOutliers"", ""1"": ""QuantileTransformer""}, ""transformation_params"": {""0"": {""method"": ""clip"", ""std_threshold"": 3, ""fillna"": null}, ""1"": {""output_distribution"": ""uniform"", ""n_quantiles"": 1000}}}",0 days 00:00:00.015891,0 days 00:00:00,0 days 00:00:00.020534,0 days 00:00:25.503619,0,,1,0,0,33.28738664065575,26.20260293047072,27.268227109668835,1.4434993924665858,26.20260293047072,26.20260293047072,3.263612250685205,1.0251950306615034,1.0,0.8,38.0,0.6,23.2532536630884,33.28738664065575,26.20260293047072,27.268227109668835,1.4434993924665858,26.20260293047072,26.20260293047072,3.263612250685205,1.0251950306615034,1.0,0.8,38.0,0.6,23.2532536630884,26,385.23133553091634
9,b9a823c8b2b1d31736e88b14501e5923,DatepartRegression,"{""regression_model"": {""model"": ""KerasRNN"", ""model_params"": {""kernel_initializer"": ""glorot_uniform"", ""epochs"": 50, ""batch_size"": 32, ""optimizer"": ""adam"", ""loss"": ""Huber"", ""hidden_layer_sizes"": [32, 32, 32], ""rnn_type"": ""GRU""}}, ""datepart_method"": ""recurring"", ""polynomial_degree"": null, ""regression_type"": null}","{""fillna"": ""mean"", ""transformations"": {""0"": ""Round"", ""1"": ""QuantileTransformer"", ""2"": ""QuantileTransformer"", ""3"": ""QuantileTransformer"", ""4"": ""PowerTransformer""}, ""transformation_params"": {""0"": {""model"": ""middle"", ""decimals"": 1, ""on_transform"": true, ""on_inverse"": false}, ""1"": {""output_distribution"": ""uniform"", ""n_quantiles"": 1000}, ""2"": {""output_distribution"": ""uniform"", ""n_quantiles"": 20}, ""3"": {""output_distribution"": ""normal"", ""n_quantiles"": 1000}, ""4"": {}}}",0 days 00:00:00.061603,0 days 00:00:00,0 days 00:00:00.867561,0 days 00:02:39.714989,0,,1,0,0,28.551438434982735,23.0,24.21156748333325,1.3713244228432564,23.0,23.0,3.1269427946684325,1.0440909584275908,1.0,0.8,35.0,0.6,20.0,28.551438434982735,23.0,24.21156748333325,1.3713244228432564,23.0,23.0,3.1269427946684325,1.0440909584275908,1.0,0.8,35.0,0.6,20.0,160,344.2422790306683
